,0,1
0,nb_trump,115.0
1,nb_daily,116.0
2,nb_2018,117.0
3,skyrock,118.4099617033061
4,libre,118.4099617033061
5,nb_parlons,119.0
6,nb_meurice,122.0
7,nb_moment,126.0
8,nb_gars,130.0
9,nb_fille,132.0
10,nb_feat,135.0
11,nb_show,141.0
12,nb_quand,145.0
13,bruno,145.3809897018175
14,samantha,176.38271882336082
15,...,191.36677386271714
16,canular,223.27395487636358
17,life,223.64437212652163
18,info,225.92989440911012
19,word,232.67831054576197
20,appel,235.40590114409127
21,c0n,235.40590114409127
22,chanson,239.39486428964435
23,nb_...,244.0
24,vendredi,257.66899869227996
25,moment,316.2344032314425
26,2017,321.1091798493218
27,meurice,326.7076372446775
28,oups,345.6830301202938
29,complet,352.3870467629974
30,laurent,353.82897229153303
31,mars,363.9895324525012
32,15/02/2018,385.0
33,avant,420.05365030020226
34,chantal,444.22644219977553
35,fait,444.4988361158746
36,macron,480.1089630395378
37,vie,489.54021695896785
38,philippe,575.9411320546737
39,comment,588.4101533064769
40,fille,625.7924756556214
41,gars,635.4958555613549
42,full,638.9741824127198
43,vraie,676.2820661593195
44,best,757.9336660922872
45,inédit,758.4426339285715
46,avril,773.2083333333333
47,fais,807.0893039636409
48,quoi,855.3050233280094
49,faire,863.1865522160809
50,cocovoit,904.8118668888422
51,ladesou,946.6013888888889
52,baffie,959.3031609614962
53,alex,1017.5300953483246
54,meilleures,1051.2086831977501
55,parlons,1053.2881765262418
56,quand,1054.8064204339737
57,contre,1061.958217141661
58,deux,1064.0583333333332
59,mardi,1082.4166666666665
60,meilleurs,1097.068201236475
61,noël,1102.5688626768087
62,mpiana,1111.4787698412697
63,petit,1124.7729867814417
64,antifourmi,1148.0
65,jambes,1148.0
66,jeanfi,1169.7988839285715
67,manicke,1253.0586428785145
68,jeudi,1264.8333333333333
69,mabe,1279.0888888888887
70,ans,1281.2550649828308
71,bang,1306.8916666666667
72,chapron,1307.0
73,niska,1320.7415233686067
74,compilation,1333.6924713050917
75,23/02/18,1352.0
76,gros,1389.6931936033473
77,après,1395.7972222222222
78,show,1398.8914450334548
79,nuit,1404.2467383473142
80,sacré,1447.0
81,divin,1447.0
82,jan,1447.0
83,fev,1447.0
84,j'suis,1450.422604716018
85,content,1450.422604718275
86,renverse,1503.0
87,seau,1503.0
88,d'eau,1503.0
89,alors,1503.0
90,-1°,1503.0
91,telephone,1504.0
92,pote,1525.3697259055946
93,depuis,1526.5083333333334
94,débuts,1526.5083333333334
95,bon,1537.996731384083
96,fraude,1553.0
97,ticket,1553.0
98,carine,1566.5136442492692
99,chaîne,1572.0888373567018
100,anniversaire,1583.5926587301587
101,dieudonné,1605.219061315485
102,17/04/18,1609.0
103,ski,1613.4971003113592
104,ramirès,1614.5779761904762
105,deconne,1617.0
106,français,1650.7716654182118
107,pire,1667.6564153473225
108,23/04/18,1710.0
109,daily,1713.3610421003086
110,trump,1729.6193063541991
111,valls,1734.7649683876177
112,sexe,1739.514649719456
113,fiston,1765.0
114,compris,1765.0
115,infos,1775.5805555555555
116,drôle,1798.7019648783848
117,youtube,1805.9758715331259
118,27/03/18,1814.0
119,vannes,1840.3176339285715
120,février,1844.5
121,blagues,1878.578295855379
122,peur,1880.3617063492063
123,évolution,1900.0
124,sentimental,1900.0
125,tirage,1900.0
126,général,1900.0
127,kheiron,1904.3062662588186
128,plein,1912.0
129,peu,1913.1531843777975
130,next,1920.0
131,d'elinem,1950.0186270943564
132,ken,1956.1
133,j'aurais,1972.0
134,cru,1972.0
135,oserait,1972.0
136,dieudonné,2007.8573587239382
137,clip,2016.0814145063575
138,plante,2020.0
139,fleurs,2020.0
140,abeilles,2020.0
141,veganlifestyle,2020.0
142,lundi,2026.0
143,démissionner,2029.0
144,blues,2029.0
145,drh,2029.0
146,cuisson,2042.0
147,œufs,2042.0
148,coque,2042.0
149,différente,2042.0
150,mexique,2042.0
151,épisode,2045.5134975576245
152,veut,2072.3305252425043
153,mariage,2090.8265158771173
154,couple,2092.574111863895
155,beaucoup,2100.0
156,covoiturisme,2104.0
157,jeu,2110.7390224622586
158,intégrer,2126.0
159,équipe,2126.0
160,😂😭😭,2126.0
161,guillon,2140.0
162,16/01/2018,2140.0
163,christina,2140.1666666666665
164,tonio,2141.5
165,rock,2142.3333333333335
166,c'est,2155.378431502002
167,unik,2162.0
168,choquer,2162.0
169,prêtre,2162.0
170,plus,2202.866276278428
171,miraculous,2207.9597222222224
172,ladybug|,2207.9597222222224
173,souvenir,2207.9597222222224
174,pires,2210.3945859651535
175,titoff,2220.0
176,ventre,2220.0
177,quarantaine,2220.0
178,spectacle,2223.1666666666665
179,nouvelle,2232.3200582400173
180,bénichou,2257.875
181,sans,2278.9863655122203
182,celestin,2310.0
183,elliot,2322.5
184,agit,2334.0
185,25/01/18,2339.0
186,05/03/18,2342.0
187,28/03/18,2355.0
188,russiste,2367.0
189,mode,2370.849181547619
190,commence,2378.0
191,version,2386.1911020998236
192,killer,2426.6184523809525
193,gens,2431.2664891135187
194,😂👮🏾‍♂️-,2445.0
195,mercredi,2451.5
196,daron,2457.0
197,aprend,2457.0
198,fume,2457.0
199,frere,2468.0
200,abonnement,2469.0
201,valentin,2469.9092757936505
202,punchline,2484.0
203,point,2497.6966559193124
204,episode,2498.6544633901417
205,kylian,2499.0
206,mbappé,2499.0
207,lottin,2499.0
208,chelou,2499.0
209,roue,2502.0
210,reste,2505.0
211,08/03/2018,2505.0
212,test,2507.6180518478436
213,embrouillent,2511.0
214,23/03/18,2526.0
215,connues,2527.0
216,qu'elles,2527.0
217,14/05/18,2527.0
218,21/02/18,2548.0
219,bibliotheque,2551.0
220,livre,2551.0
221,boy,2556.6355611804693
222,16/03/18,2557.0
223,annonce,2591.881630946837
224,style,2597.0
225,tee-shirt,2614.0
226,mouillé,2614.0
227,ft.,2628.768887932864
228,makhpro,2629.6461189402426
229,vibration,2636.0
230,urbaine,2636.0
231,975613,2636.0
232,janssens,2648.1666666666665
233,réagir,2654.0
234,dadju,2669.225
235,l'histoire,2671.693773333563
236,minutes,2683.306122640027
237,auditrice,2684.0
238,fouillé,2685.0
239,portable,2685.0
240,mec/ta,2685.0
241,bankal,2685.0
242,sami,2685.0
243,koh,2690.739211560045
244,beur,2700.0
245,bing,2738.0
246,crosby,2738.0
247,slime,2749.0132272126025
248,10k💪🏼,2752.0
249,polymer,2758.0
250,clay,2758.0
251,pickle,2758.0
252,rick_,2758.0
253,rat,2758.0
254,suit,2758.0
255,rick,2758.0
256,morty,2758.0
257,laps,2758.0
258,title,2758.0
259,r.e.g.a.r.d.e.r,2772.0
260,streaming,2772.0
261,easyk,2776.0
262,sport,2781.6839040203627
263,propos,2794.0
264,racistes,2794.0
265,traite,2794.0
266,guadeloupéene,2794.0
267,lionne,2794.0
268,crinière,2794.0
269,fêter,2811.0
270,cinquante,2811.0
271,vlog,2813.9187407646364
272,09/03/18,2817.0
273,filet,2827.0
274,debrief,2838.132626629999
275,l'humour,2843.0
276,histoire,2846.7144775132274
277,surprise,2852.779034525146
278,nicolas,2858.5237897414395
279,florian,2863.3333333333335
280,écrit,2882.0
281,cogner,2897.0
282,meubles,2897.0
283,mémoire,2902.0
284,coiffure,2907.0
285,😭😭😭😭😂,2907.0
286,vamsovideo,2907.0
287,cellou,2930.0
288,barry,2930.0
289,absolument,2930.0
290,casadepapel,2930.0
291,wiizv,2937.3333333333335
292,passe,2950.215873015873
293,dabz,2968.5
294,anges,2968.5
295,blocage,2985.0
296,22/03/2018,2985.0
297,manœuvre,2990.5
298,vtt,3002.0
299,200€,3002.0
300,600€,3002.0
301,wheeling,3002.0
302,mico,3003.0
303,30/03/2018,3003.0
304,steevie,3008.0
305,boulay,3008.0
306,déguisés,3008.0
307,combat,3014.1376862874777
308,ndenge,3015.0
309,lanta,3015.6255599647266
310,réalité,3018.8826676102594
311,soirée,3045.1789067882055
312,tranforme,3050.0
313,power,3050.0
314,22/03/18,3050.0
315,grichka,3058.0
316,bogdanoff,3058.0
317,fidel,3058.0
318,castro,3058.0
319,villa,3064.0
320,coeurs,3064.0
321,brisés,3064.0
322,maëva,3064.0
323,mur,3073.0
324,mailleures,3079.0
325,07/01/2018,3079.0
326,musiques,3089.0
327,portugal,3089.0
328,brouno,3089.0
329,louguesh,3089.0
330,became,3117.0
331,comedian,3117.0
332,amies,3134.0
333,comedy,3136.6701470460803
334,créature,3150.0
335,05/04/2018,3150.0
336,thegrims,3153.5992063492063
337,retour,3158.321431631465
338,triche,3159.0
339,bien,3159.406150410209
340,savait,3166.0
341,sauf,3166.0
342,21/03/2018,3166.0
343,manuel,3173.1982916290517
344,groupe,3174.0
345,france,3181.269164250395
346,boum,3186.0
347,d'anniversaire,3186.0
348,24/04/2018,3186.0
349,gazan,3193.0
350,classe,3201.5
351,ruquier,3204.6625
352,mohammed,3212.5
353,snapchat,3212.5
354,apple,3216.0
355,15/03/18,3217.0
356,balancetonelliot,3226.0
